sentiment,confidence,text
Negative,0.9466645121574402,사진
Negative,0.9948664903640747,책장선만큼 튀어나온당
Positive,0.9655940532684326,"[신세계몰]
멀티 싱글 하부침대 / 슬라이딩침대"
Positive,0.6397852301597595,이거 괜찮을 것 같은데 ㅋㅋ
Negative,0.963773250579834,고민이 되는군
Negative,0.9068978428840637,뭘 사야할지
Positive,0.918885350227356,이따가 집에가서 이야기해보자
Positive,0.9584656357765198,네넹!
Negative,0.8642390966415405,동영상
Positive,0.8497282266616821,앞자리 아기가 있어서 밤 키링 하나 쥐어줬더니 엄청 잘놀았어ㅎㅎㅎㅎ
Negative,0.8871031403541565,대전 도착해서 스튜디오로 가는중 ㅎㅎ
Positive,0.9590910077095032,사진 다 찍고 양현이네 가는중!ㅎㅎ
Negative,0.6248130202293396,안성은 잘 도착했어?ㅎㅎ
Negative,0.8265718221664429,응 ㅋ 애들은 지금껏 놀다가 뽀로로 영화 틀어줌
Positive,0.5050615668296814,웅웅ㅎㅎㅎ
Positive,0.6746979355812073,쁘이
Negative,0.9466645121574402,사진
Negative,0.9594640731811523,"난 기차타러왔어!ㅎㅎ 2시9분차 타고 출발해서
2시 59분 도착!"
Positive,0.856199324131012,광명역에 ㅎㅎ 내가 채아 데리고갈수있을거같아 ㅎㅎ
Positive,0.8910403847694397,채아 집에 미끄럼방지양말 미리 신겨주세용
Positive,0.6737000942230225,ㅇㅇ 알았어 ㅋ
Positive,0.9829859137535095,교회에서 오는중이라 전화준다고 하네용!
Positive,0.7593162655830383,보이스톡
Negative,0.9923266172409058,취소
Negative,0.9750891327857971,사진 2장
Negative,0.914341151714325,효과가 좋군👍
Positive,0.9716715812683105,오 깨꿋한데!
Positive,0.9775928854942322,굿굿
Positive,0.9838473200798035,내일까지 말리고 재활용통 넣으려고!
Negative,0.9867469072341919,저기 세탁기 위는 손이 안닿지?
Negative,0.957963764667511,그건 내가 해야 할 것 같던데
Negative,0.9492865800857544,우리 사다리가 없어서
Negative,0.8746626377105713,미니사다리 하나 사놔야하나
Negative,0.9841028451919556,내가 늘어나라 팔로 닦아야 겠고만
Positive,0.7493085861206055,위에도 하긴해야겠어
Negative,0.8521182537078857,그래도 바르고 20분뒤에 거의다없어졌어 ㅎㅎㅎ
Positive,0.9788546562194824,조금 남은거 한번 더 발라서 없앴더니 깔끔햄 ㅎㅎ
Negative,0.9560122489929199,뭐 냄새는 안나고?
Negative,0.9822365045547485,물로 안닦아도 된대?
Negative,0.9846394062042236,락스냄새같은?
Positive,0.9880229234695435,행주에 물 뭍혀서 닦아냈어!
Negative,0.981620728969574,물로 닦아내거나 물에젖은 천으로 닦아내라고 되어있어서
Positive,0.9797012805938721,그래 굿! 잘했어요 ㅋ
Positive,0.9584656357765198,넹!
Positive,0.9787378907203674,아! 나 오늘 운동함 ㅋ
Positive,0.9223642945289612,오!!
Negative,0.9080614447593689,대단한데!ㅎㅎ
Negative,0.9188123345375061,그래서 일찍 나갔음
Positive,0.5050615668296814,ㅋㅋ
Negative,0.951138436794281,그래서 졸림 ㅋ
Negative,0.7788646221160889,ㅎㅎㅎㅎ 오늘은 일찍오나요?
Positive,0.5143535137176514,일찍 가보려고 노력중 ㅋ
Negative,0.7566471099853516,애들이 일어나자마자 “아빠는?”
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.8157886862754822,어제 미팅이 늦게 끝나서 어쩔 수 없었음 ㅠ
Negative,0.9730842709541321,음..? 아빠 출근했지~! 엄마도 제대로 못봤당 ㅠㅠ
Positive,0.8359190225601196,하면서 ㅎㅎ
Positive,0.8611399531364441,오늘은 빨리 가볼게 ㅋ
Positive,0.983752965927124,"쿠팡을 추천합니다!
보스톤 어드밴스 렌즈 보존액


이거 사줘요"
Negative,0.8380356431007385,채아 졸업식날 나만 가?
Positive,0.6278127431869507,요번주 금요일이야
Negative,0.8751952052116394,몇시야
Negative,0.9874857068061829,??
Negative,0.8729854226112366,11시반
Negative,0.9139259457588196,출근했다가 가야겠다
Positive,0.856388509273529,알겠어!
Negative,0.9354044795036316,채아 초등학교 입학식이 몇시야?
Negative,0.8900359272956848,봐야해요
Negative,0.7297419905662537,종이
Positive,0.6550516486167908,그 일정에 좀 넣어줘
Positive,0.9598971009254456,"지금
밖이라 집에가서 할게!"
Negative,0.5855811238288879,오에킹
Negative,0.569199800491333,오케이
Negative,0.918492317199707,여보 오늘 늦게오지?
Negative,0.9966244697570801,무슨 일 있어?
Negative,0.960063636302948,아니 엄마 오셔서~!ㅎ
Positive,0.9687685966491699,늦게오는거면 애들이랑 저녁먹고 내가  모셔다 드리려구요!ㅎ
Negative,0.9008745551109314,광명역으로 ㅎ
Positive,0.8209654688835144,일찍 갈게 ㅋ 저녁 같이 먹자 ㅋ
Positive,0.9233310222625732,알겠어용 ㅎㅎ
Negative,0.9466645121574402,사진
Positive,0.8781517744064331,졸업식왔당 ㅎ
Negative,0.8752541542053223,오티 12시까지였네
Negative,0.8880100250244141,응 알았오 ㅋ
Positive,0.8536194562911987,새우 양송이버섯 올리브오일 와인
Positive,0.9578355550765991,넹! 태권도장에서 서영이랑 같이오느라 시간이 좀 더 걸리는중이야
Negative,0.8880100250244141,응 알았오 ㅋ
Negative,0.8802863955497742,어디야?ㅎ
Positive,0.9826570153236389,우리는 우리자리에 있어!
Negative,0.8802863955497742,어디야?ㅎ
Positive,0.9792627096176147,요앞 파도풀에 있을게!ㅎㅎ 유수풀말고!
Positive,0.9709308743476868,나 채아랑 유수풀 한바퀴 타고올게!
Negative,0.9063858985900879,음성메시지
Negative,0.5649636387825012,나 지금 야외프에 있어
Negative,0.9899513125419617,혹시 일어났니?
Negative,0.9875613451004028,일어났어!
Negative,0.786060094833374,화장대 위나 이런곳도 좀 봐줘 ㅠㅠ
Negative,0.9378379583358765,네네
Negative,0.9299225211143494,"화장대나 거실에는
없는거같아 ㅠㅠ"
Negative,0.9969087243080139,흐음
Negative,0.6869131922721863,어디갔지 ㅠㅠ
Negative,0.8257009387016296,큰일이네 ㅠㅠ
Positive,0.956189751625061,일단 알겠어요 내가 집에 가서 찾아볼게 ㅎ
Positive,0.9039780497550964,네네! ㅠㅠ
Negative,0.9466645121574402,사진
Negative,0.8311481475830078,이렇게 생긴거야
Negative,0.928496778011322,발견하면 바로연락줄게!
Negative,0.9256147742271423,응응
Negative,0.9695580005645752,책상은 왔어?
Positive,0.9324491620063782,오늘 5시 이후에 온다고했어!
Negative,0.9317989945411682,그렇군 ㅋ
Negative,0.938890278339386,3~4시라고 되어 있어서 온 줄 알았네 ㅋㅋ
Negative,0.782145082950592,여보는 카드 아직 못찾은거지?
Negative,0.9513202905654907,내 옷은 배송 됬다는데? ㅋ
Negative,0.9776641726493835,응 카드는 못찾았어
Negative,0.966812014579773,정 안되면 분실신고 해야지  ㅠ
Negative,0.9317989945411682,그렇군 ㅠㅠ
Negative,0.9735933542251587,혹시 내 택배는 안왔니? ㅋ
Negative,0.8977338075637817,옷 산거 왔다는데 ㅋ
Negative,0.9727417826652527,한번볼게!
Negative,0.5653666257858276,응응 ㅋ
Positive,0.9212943315505981,책상 설치하러 오셨당 ㅎㅎ
Negative,0.5043070912361145,오호 ㅋ
Negative,0.8735256791114807,이따가 다 설치하면 사진 한번 보내줘요 ㅋ
Positive,0.9584656357765198,넹!
Negative,0.9466645121574402,사진
Positive,0.8647228479385376,알리오올리오 해먹었는데
Negative,0.9920510649681091,욕심이 과했엉...ㅋㅋㅋ소스가 하나도 안보임ㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Negative,0.688363790512085,오늘은 좀 많이 늦을 것 같애
Negative,0.6261651515960693,저녁은 먹었음 ㅠ
Positive,0.5050615668296814,알겠어요ㅜ
Negative,0.7283212542533875,응 ㅠㅠ
Negative,0.9065044522285461,힘내!!
Positive,0.5039546489715576,뉍 ㅋ
Negative,0.9809669256210327,오늘도 늦게오나용?
Positive,0.8355921506881714,채아한테 일찍 간다고 했어 ㅋㅋ
Positive,0.9246920943260193,아하 알겠어용 ㅎ
Negative,0.7283212542533875,응 ㅋ
Positive,0.9103515148162842,"저녁은
먹고와?
채아가 자기 태권도 끝날때 데리러와달라고해서 미리 물어보는거예요"
Negative,0.897773802280426,저녁은 집에서 먹을건데..
Positive,0.6448065638542175,난 채아 데리러 갈때 까진 못갈듯 싶은데 ㅋ
Negative,0.8051562309265137,아 그럼 알겠어요~!
Negative,0.5342745184898376,오늘 점심은 뭐먹었어?
Positive,0.9584656357765198,쌈밥!
Positive,0.9769101142883301,오늘 저녁은 간단히 먹고 애들 재운담에 한잔 할까나?
Negative,0.9518309235572815,그래요~!ㅎㅎ 내일 몇시에 나가?
Negative,0.9234970808029175,내일 4시까지 가야해
Negative,0.8642390966415405,동영상
Positive,0.7733298540115356,애들은 자니? ㅋ
Positive,0.9300004839897156,잔다! 우하하하
Positive,0.7993217706680298,낮잠을 안재웠지!하하하하하하하하
Positive,0.7411265969276428,오오오오오오
Negative,0.9845055937767029,대단해!
Positive,0.5050615668296814,✌️
Positive,0.573283851146698,뿌듯
Negative,0.9090742468833923,ㅋㅋㅋㅋㅋ 몇시부터 잔거야? ㅋ
Negative,0.819144070148468,이미 완전 기절했네 ㅋ
Negative,0.9518796801567078,9시40분?ㅎㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9712945818901062,고생했어 ㅋㅋ
Positive,0.9756739139556885,재우고 나와서 스픽하고
Negative,0.9466645121574402,사진
Negative,0.5834380984306335,이거 정리중ㅋㅋㅋ
Negative,0.9779213070869446,이거 애들이 정리한다고 하지 않았오?
Positive,0.8704968094825745,채아가 열심히 하긴했어 ㅋㅋㅋㅋ
Positive,0.9817760586738586,연아도 바닥에 흘린거 열심히 주웠고 ㅋㅋㅋㅋ
Negative,0.8868602514266968,그랬군 ㅋㅋ
Positive,0.923016369342804,ㅋㅋㅋ대화는 잘 하고있어?
Positive,0.9589457511901855,응 이제 이차 가려고 ㅋ
Positive,0.5050615668296814,웅웅ㅎㅎㅎ
Positive,0.9921289682388306,재밌게 놀고와!ㅎㅎ나도 이거 정리하고 한잔하고 자려고!ㅎㅎ
Negative,0.9756513237953186,응 알았어 너무 늦게는 안들어 갈게 ㅋ
Positive,0.8913938403129578,응!ㅎㅎ
Positive,0.8058061003684998,"알림장 수신

['안양호암초등학교' 알림장]

알림제목 : [학교공지] 안양호암초등학교 반편성 안내
발신자명 : 안양호암초등학교
회신번호 : 07071143704
학교공지 알림 : 
안녕하세요~ 신입생 반배정 알려드립니다. 해당 학생은 1학년 사랑반 배정되었습니다. 감사합니다. 

▶ 본 알림톡은 안양호암초등학교에서 발송되었습니다."
Negative,0.9920411705970764,이건 저번에 왔던거
Negative,0.9824607968330383,"알림장 수신

['안양호암초등학교' 알림장]

알림제목 : [학교공지] 늘봄 초1~2 맞춤형 프로그램 운영 안내 가정통신문
발신자명 : 안양호암초 늘봄교실
회신번호 : 07071143725
학교공지 알림 : 
<늘봄 초1~2 맞춤형 프로그램 운영 안내>
-3월 4일(화)부터 시작(신입생은 입학식 당일은 미급식인 관계로 참여 희망 시 도시락 지참)
-3월 4일에 <학생귀가방법> 제출
-자세한 사항은 첨부파일 및 가정통신문 참조(학교홈페이지-가정통신문)
-문의사항 : 늘봄교실(070-7114-3725)

▶ 본 알림톡은 안양호암초등학교에서 발송되었습니다."
Negative,0.9598109126091003,이건 방금 온거
Negative,0.5109642744064331,네~!
Positive,0.5755979418754578,근데 이거 알림장 나한테만 오는데 이거 둘다 오게 하던가 여보한테 가야하지 않아?
Negative,0.932217001914978,그니까 연락해봐야겠다
Negative,0.9546165466308594,그래요 ㅎㅎ
Positive,0.9016132354736328,오늘 애들 집에서 보는중이야
Negative,0.9819577932357788,음? 왜? 다들 감기 걸려서?
Negative,0.9968481659889221,연아도 채아도 콧물기침이 심해서 병원다녀왔어
Positive,0.5692596435546875,웅웅 ㅎㅎ
Negative,0.9317989945411682,그렇군 ㅠㅠ
Negative,0.9341389536857605,고생하겠네 오늘 ㅠㅠ
Negative,0.9279373288154602,다른애들한테 옮길까봐...ㅎ
Positive,0.9549685716629028,약먹이고 하루 쉬게하면 많이 괜찮아질거같아
Negative,0.9177103638648987,병원에서는 감기래?
Negative,0.9762048125267029,"채아는
코에 염증까지 생겼대 ㅠㅠ 연아는 목이 많이 부어있고"
Negative,0.8977484107017517,나도 약 처방받아왔어
Negative,0.8833209872245789,아이고… 이번엔 좀 오래간다 했더니만 또 역병이 도는구나
Negative,0.9364205598831177,그간 잠잠하다 싶었는데 이렇게 걸리네 ㅠㅠ
Negative,0.6818064451217651,그래 다들 약먹고 빨리 나아야지
Positive,0.5692596435546875,웅웅 ㅎㅎ
Negative,0.9891023635864258,하루가 너~~~무 길드아ㅋㅋㅋ
Positive,0.5050615668296814,으헉
Positive,0.6834046840667725,8시 안에는 갈게
Positive,0.8741365671157837,집에가서 밥 먹을거야
Positive,0.9419350624084473,이제 곧 출발
Negative,0.9701386094093323,오?ㅋㅋㅋ
Positive,0.988477885723114,월급날이라!
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.8861939311027527,"알림장 수신

['안양호암초등학교' 알림장]

알림제목 : [학교공지] 안양호암초등학교 아침늘봄 운영 안내
발신자명 : 안양호암초등학교
회신번호 : 07071143725
학교공지 알림 : 
[아침늘봄 운영 안내]
*3월 5일(수) 부터 시작합니다.
1.대상:희망자(아침늘봄이 꼭 필요한 경우)
2.운영시간  및 장소 : 7시40분~8시40분(2층 늘봄교실)
* 자세한 안내장은 2월 28일 알리미를 통해 보내드리겠습니다. 신입생은 학교 홈페이지를 통해 안내드릴 예정입니다. 
감사합니다.

▶ 본 알림톡은 안양호암초등학교에서 발송되었습니다."
Negative,0.99179607629776,또 이렇게 왔음
Positive,0.7032878398895264,네네!
Positive,0.7315830588340759,오늘 출근은 잘 했어?
Negative,0.9663889408111572,ㅇㅇ 회의중이라 이따가 연락할게
Positive,0.5050615668296814,응ㅎㅎ
Negative,0.9944384098052979,"알림장 수신

['안양호암초등학교' 알림장]

알림제목 : [학교공지] 2025년 아침늘봄 참여 희망 신청 가정통신문 발송
발신자명 : 안양호암초등학교 
회신번호 : 07071143725
학교공지 알림 : 
 안녕하십니까?
안양호암초 아침늘봄 프로그램 참여를 원하시는 학부모님께서는 3월 4일(화) 까지 참가신청서를 담임선생님께 제출하여 주시기 바랍니다.
 
 ? 운영 기간: 2025년3월 5일 ~ 2026년 2월 28일 

기타 자세한 사항은 학교 홈페이지/가정통신문에 탑재된 내용을 확인하시기 바랍니다.

▶ 본 알림톡은 안양호암초등학교에서 발송되었습니다."
Negative,0.9466645121574402,사진
Negative,0.9116737246513367,블랙박스에 계속 오류떠서 빼놨는데
Negative,0.9482161998748779,이거 같은거 사면되나?
Negative,0.9466645121574402,사진
Positive,0.9246774315834045,이거로 샀당
Negative,0.9466645121574402,사진
Negative,0.9950683116912842,뜯다가 부러트림.....
Negative,0.9091120958328247,크헝
Positive,0.5050615668296814,ㅠㅠ
Negative,0.9734219908714294,회의중이라 나중에 연락할게
Negative,0.8958471417427063,오늘 늦게오나부네
Negative,0.9089784622192383,응…. 집가서 이야기해줄게....
Negative,0.9793245196342468,휴우....
Negative,0.6133855581283569,저녁은 먹었어?
Positive,0.850104033946991,응 먹었어
Positive,0.5050615668296814,ㅎㅎ
Negative,0.9391771554946899,오늘 피곤하신가?
Positive,0.8917996287345886,오늘 한잔 해야겠어
Negative,0.6039101481437683,막내때문에
Negative,0.9780750274658203,휴우
Positive,0.856388509273529,알겠어!
Negative,0.9473406076431274,"알림장 수신

['안양호암초등학교' 알림장]

알림제목 : [학교공지] 늘봄  참여학생 귀가 안내장 작성시 참고하세요
발신자명 : 안양호암초등학교
회신번호 : 07071143725
학교공지 알림 : 
※ 오늘 학생 편에 보내드린 늘봄 안내장 작성하실 때 참고하시기 바랍니다. 
-정규 교육과정 운영 시간표가 시기에 따라 달라집니다. 아래 초1,2 맞춤형 종료시간과 선택형 교육(구, 방과후) 시간, 각 학생들의 학원시간 등을 참고하셔서 정확하게 적어서 보내주시면 감사하겠습니다.

▶초1~2 맞춤형 프로그램 시간
<1학년>
- 3.4.~3.17. (매일) 12:50~14:20 
- 3.18.~7.25 (수,금) 12:50~14:20/ (월,화,목) 13:40~15:10

▶ 본 알림톡은 안양호암초등학교에서 발송되었습니다."
Negative,0.7001456022262573,연아 잔다
Negative,0.9264189004898071,그래 ㅋㅋㅋ 난 뭐좀 먹어야지
Negative,0.5818035006523132,오늘은 일찍 오십니까?ㅎ
Positive,0.8906723856925964,네 일찍 가겠습니다.
Negative,0.8764742612838745,저녁은 같이 먹을수있는걸까요? 준비를해야해서요
Negative,0.7472795844078064,점심은 뭐먹었어?
Negative,0.9875743985176086,네 그러시죠
Positive,0.7249011397361755,점심은 해장국 먹었습니다.
Positive,0.5050615668296814,알겠슴돠
Negative,0.6497600078582764,지금 애들은 다 있는거지? ㅋ
Positive,0.9721039533615112,웅웅 ㅎㅎ 방금전에 집에들어왔어 ㅎㅎ
Negative,0.9558458924293518,그래요 ㅋ 5시 30분에서 6시 사이에 출발할게
Positive,0.9584656357765198,네넹!
Negative,0.9316498637199402,여보는 먹고싶은 메뉴있어?
Negative,0.9563960433006287,아녀 딱히 ㅋ
Negative,0.966471791267395,흠...뭐먹을까나
Positive,0.5050615668296814,ㅋㅋ
Negative,0.9466645121574402,사진
Negative,0.9329133033752441,애들자?
Negative,0.9617557525634766,"알림장 수신

['안양호암초등학교' 알림장]

알림제목 : [학교공지] 1학년 초1~2 맞춤형 귀가 시간 안내 
발신자명 : 안양호암초등학교
회신번호 : 07071143725
학교공지 알림 : 
1학년은 3.17.(월)까지 4교시 수업으로 맞춤형은 14:20분에 종료합니다. 보호자 동행 귀가하시는 경우, 14:20분까지 1층 현관 앞으로 오시기 바랍니다.
 그외 학원을 이용하는 경우는 시간에 맞춰 학원차에 탑승시킬 예정입니다.
**3.18.(화)부터는 월,화,목 : 3시10분/ 수,금 : 2시20분 종료

▶ 본 알림톡은 안양호암초등학교에서 발송되었습니다."
Positive,0.7706012725830078,씻고나와용 쭈꾸미는 20분뒤에 도착예정
Positive,0.9899481534957886,요번주 목요일낮에 친정엄마쉬는날이라 오신대요~ 애들 옷사주고싶다고 해서 알겠다고했어
Positive,0.900567889213562,응 알았어요 ^^
Negative,0.8742782473564148,여보 오늘 늦게오는날이였나?
Negative,0.9927387833595276,응.. 왜?
Negative,0.9966244697570801,무슨 일 있어?
Positive,0.5039546489715576,헷갈려서 ㅎㅎ
Positive,0.5050615668296814,ㅎㅎㅎ
Positive,0.5110000371932983,"채아가
오늘 아빠 늦게오고 내일 일찍온다고 말해줬거든ㅋㅋㅋ"
Positive,0.9889746904373169,ㅇㅇ 이제 개인 일정도 여보랑 공유해서
Negative,0.9659807682037354,나 저녁 약속 있는건 다 보일거야
Negative,0.869408130645752,조찬모임은 안늦게 잘 다녀왔어?
Positive,0.8917145133018494,응 잘갔어 ㅋㅋ
Negative,0.6906877756118774,다행이네 ㅎㅎ오늘은 저녁 먹고와?
Negative,0.9968292117118835,어떻게 할까?
Negative,0.9908424615859985,먹고가 아님 가서 먹어? ㅋ
Negative,0.5415419340133667,여보 편한데로 ㅋ
Positive,0.981187641620636,먹고와용 ㅎㅎㅎ
Positive,0.623249351978302,알았어 ㅋ
Negative,0.9828135967254639,검사하는거 15분정도 걸린대
Negative,0.9400403499603271,여보 류제순씨 번호 좀 보내주세요
Negative,0.9206259250640869,연락처: 류재순
Negative,0.982801616191864,우리밖에있을세
Negative,0.9466645121574402,사진
Negative,0.9466645121574402,사진
Positive,0.8715175986289978,내일모레 학부모총회간당 ㅋㅋ
Negative,0.9466645121574402,사진
Negative,0.9776725172996521,이렇게 문자 먼저 보냈다
Positive,0.6800562143325806,잘했어
Negative,0.892555296421051,정 안되면 내가 전화할게
Negative,0.9252973794937134,응응 답오는거 보고!ㅎ
Negative,0.9550290107727051,그래그래 ㅋ
Positive,0.7593162655830383,보이스톡
Negative,0.9923266172409058,취소
Negative,0.9466645121574402,사진
Negative,0.9894556403160095,이렇게 답장왔다
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Positive,0.962921142578125,일단 좋다 빌린거 갚는다는 내용이 문자로 있으니깐 우리한테 좀 더 유리할거야
Negative,0.8935950994491577,임대주택 계약기간은 6월 말까지래
Negative,0.9896661043167114,한달전에 퇴거요청해야한대서
Positive,0.6818825602531433,늦어도 5월에는 해야해
Negative,0.9615984559059143,그래
Negative,0.9925139546394348,6월 말까지는 있어도 되지만 5월에는 퇴거 신청을 할 수 밖에 없다고 한번 못 박는 것도 좋겠다.
Positive,0.8959936499595642,응응 !
Negative,0.5902808308601379,저녁은 먹었고
Positive,0.7800567150115967,곧 들어갈거야 ㅋ
Negative,0.7686783075332642,여보 저녁은 먹었어?
Positive,0.5692596435546875,웅웅 ㅎㅎㅎ
Negative,0.9466645121574402,사진
Positive,0.9909552931785583,애들도 먹고 한글요가하는중ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.9799281358718872,한글요가 ㅋㅋㅋㅋ
Positive,0.9783774018287659,귀엽다 ㅋㅋ
Positive,0.9074488878250122,ㅎㅎㅎ 이제 이거 하고 씻기려고ㅎㅎ
Negative,0.7760148048400879,그렇고만 ㅋ
Positive,0.9750264883041382,오늘 애들 일찍 재우고 간단히 한잔? ㅋ
Negative,0.5284677147865295,좋지 ㅎㅎㅎ
Negative,0.7834969758987427,알았오 ㅋ
Negative,0.912437379360199,맥스가 뭐 하고 있어서 시간이 좀 걸리네 ㅠㅠ
Positive,0.9749569892883301,맥스 내려주고 연락할게요!
Positive,0.5050615668296814,네넹
Positive,0.9396912455558777,애들 재우는중
Positive,0.9459187388420105,조심히 와용
Positive,0.9052361249923706,알았어!
Negative,0.7852454781532288,집에는 아직 안도착한거지?
Positive,0.900208592414856,난 아직 연아 재우는중
Negative,0.7283212542533875,응 ㅠㅠ
Positive,0.9834814667701721,아직 맥스가 뭘 열심히 하고 있어서 ㅠㅠ
Positive,0.9815068244934082,출발할 때 톡할게
Positive,0.9321141839027405,아하 알겠엉!
Positive,0.9581032395362854,출발!
Positive,0.991500973701477,재우기 성공!ㅋㅋ
Negative,0.8876316547393799,애들 자?
Positive,0.8289390802383423,아직 연아 안자ㅠㅠ
Negative,0.9911333918571472,안들어갈게 ㅠㅠ
Positive,0.9829486012458801,웅웅 이제 잠들기 시작
Negative,0.9898393154144287,나 제대로 넘어졌다 ㅠㅠㅠㅠ 뒤로 ㅠㅠ
Negative,0.9431700110435486,목이 아프다 큰일났당 ㅠㅠ
Negative,0.8773092031478882,여보 나한테 추천했던 게 쳇지피티말고 뭐였지?
Negative,0.942504346370697,perplexity
Positive,0.8960686922073364,퍼플렉시티
Positive,0.9403091669082642,넵!고마오
Negative,0.9049158692359924,그래 한번 써봐요 ㅋ
Negative,0.961486279964447,아 그리고 우리 인터넷 티비 휴대폰 바꿔야 하지 않아?
Negative,0.8780561089515686,내가 좀 알아볼까?
Positive,0.7133944630622864,아 바꿔야지!ㅎㅎ
Positive,0.9854310750961304,"알바끝!
지갑이 집에있어서 집 들렀다가 병원다녀오려고"
Negative,0.9704753160476685,넘어진데는 어때?
Negative,0.8143113255500793,이제 계속 욱씬거리고 아프당 ㅠㅠㅎㅎ
Negative,0.9288373589515686,얼른 병원다녀와야지
Positive,0.9340319037437439,정형외과로 가려고
Negative,0.9261879324913025,그래… 얼른 가봐.. ㅠ
Positive,0.962024986743927,웅웅! 다녀올게!
Positive,0.8567050099372864,여보 내일 연아 등원시켜줄수있어요?
Positive,0.5271412134170532,내일은…. 나 일찍 나가야하는데.
Negative,0.9968355298042297,무슨일 있어?
Negative,0.8531407713890076,내일 일산가야해서 맥스 데리고 가야해서 일찍 나가야하는데
Negative,0.8276398777961731,아 책사랑회 에서 내일 회의하자고해서
Negative,0.986933171749115,안된다고 해야겠당
Negative,0.923381507396698,ㅇㅇ 미안 ㅠㅠ
Negative,0.8855229020118713,수요일 확정인거지?
Negative,0.9466645121574402,사진
Negative,0.9025072455406189,찰리가 보내셨던게 있는데 이거 안썻다고 옴 ㅋㅋ
Positive,0.9209481477737427,어머니 생신때 써야겠다
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Negative,0.7722283005714417,선물함에 이거저거 다있는거아냐?ㅋㅋ
Negative,0.8432445526123047,몰라 봐야해 ㅋ
Negative,0.9466645121574402,사진
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Negative,0.7585505247116089,자니
Negative,0.7928537726402283,난 안자고 애들은 자ㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋ
Negative,0.9900201559066772,나 들어왔는데??
Negative,0.9958056211471558,못들음?
Negative,0.9781144857406616,연아 차가 몇시에 온다고?
Negative,0.8723748922348022,35분~40분
Positive,0.9705490469932556,좀 지나서 올수도있고!ㅎ
Positive,0.5050615668296814,ㅇㅇ
Positive,0.7255130410194397,연아가 어린이집 차 타고 간다고 해서
Positive,0.5692596435546875,웅웅 ㅎㅎㅎ
Positive,0.8803395628929138,방금 질 타고 감 ㅋ
Positive,0.9499585628509521,웅웅!
Positive,0.9374579191207886,고마워!
Negative,0.5641493201255798,난 끝나고 집 가는중!
Negative,0.9425264596939087,여보 어디야..?
Negative,0.9583195447921753,나 회사 왔어 ㅠㅠ
Negative,0.9751796126365662,여보 핸드폰 통신사 어디로 변경했었지?
Negative,0.9009721875190735,모바일M
Negative,0.5098056793212891,kt
Negative,0.6108884811401367,아직 안바꿨나?
Positive,0.5050615668296814,ㅇㅇ
Positive,0.9284353852272034,나까지 결합하는걸로 해서 알아봐요
Positive,0.5050615668296814,네넹
Negative,0.9466645121574402,사진
Negative,0.9265455603599548,"연아
오늘 잠바 안입고갔나요?"
Positive,0.6361818313598633,응!
Negative,0.9889914989471436,더워서
Negative,0.9970709085464478,안입고감
Positive,0.9646245837211609,웅웅!ㅎㅎ
Negative,0.8873321413993835,웅웅
Negative,0.7925155758857727,오늘은 언제와용?
Positive,0.6879908442497253,나 한잔 하고 갈게 ㅋ
Positive,0.7339310050010681,이모티콘
Negative,0.9019633531570435,재웠어? ㅋ
Positive,0.8457437753677368,옐로우카고 경기 안성시 공도읍 서동대로 4060-44 옐로우카고
Negative,0.9673867225646973,식사 장소?
Negative,0.8873321413993835,웅웅
Positive,0.9814208149909973,횟집도 괜찮은곳 있나 보는중
Negative,0.7546722292900085,남동현참치도 괜찮은데 룸으로 예약하려고 하는데 노키즈존이냐고 한번 더 물어볼까?
Negative,0.821557343006134,응 좋지 ㅋㅋ
Positive,0.9841687679290771,5시에 영업시작이라 이따 전화해봐야겠당
Negative,0.8719278573989868,그래여! ^^
Negative,0.985433042049408,아 난 콧물에 목까지 아파서.. 약국에서 약 타다 먹음 ㅠ
Negative,0.9972015619277954,정신이 없네
Negative,0.9858837723731995,그리고 오늘 퀴즈시험 본다고 어제 늦게까지 공부했는데….. 어제 밤 11시 40분에 수업계획서에 퀴즈가 없다고.. 안본데… 그냥 중간고사 미리 공부했다고 생각하래… 그걸 오늘 아침에 알았음..
Negative,0.7838723659515381,아 피곤해 ㅠㅠ
Negative,0.9731430411338806,헐 ㅠㅠㅠㅠㅠ
Positive,0.8975784182548523,어제 늦게까지 공부했는데 ㅠㅠㅠㅠㅠ
Negative,0.9552300572395325,감기 제대로 걸렸나부네 ㅠㅠ
Positive,0.9440149068832397,여보 나 요번주 토요일에 다솜이 만나고와도돼?
Positive,0.874667227268219,응 괜찮을 것 같애
